paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty,transE_score,final_novelty_score
SKG_MT_131,2012,0.9395315051078796,0.7916666666666666,96.0,58,44,4.07753744390572,0.7916666658749999,0.8592202406725553,0.4385658419656898,0.8036440858423577,13.751270294189453,0.3142703540241391
SKG_SA_565,2012,0.9297029376029968,0.8666666666666667,60.0,23,24,3.1780538303479458,0.8666666658,0.8363378562596953,0.3418204916798452,0.7929518817097712,13.838135719299316,0.3046796276844298
SKG_MT_535,2012,0.9369348287582396,0.8333333333333334,114.0,40,24,3.713572066704308,0.8333333325,0.8531747873144004,0.3994189832808557,0.8038309159481659,13.68342113494873,0.3325248419927379
SKG_MT_550,2012,0.6738219261169434,0.8837209302325582,86.0,121,33,4.804021044733257,0.8837209293488372,0.2406083498116302,0.5167039084958673,0.3968404215874953,13.627542495727539,0.620973127746174
SKG_MT_93,2012,0.942705512046814,0.8604651162790697,43.0,48,45,3.8918202981106265,0.8604651154186046,0.8666098065344877,0.4185907473078042,0.8205789623886427,13.388660430908203,0.3939644116384242
SKG_PAR_3,2012,0.9117158651351928,0.912087912087912,91.0,44,35,3.80666248977032,0.912087911175824,0.7944612443866235,0.4094314676130122,0.7794836000671024,14.082152366638184,0.2676566032917383
SKG_MT_415,2012,0.9241536259651184,0.8461538461538461,39.0,3,20,1.3862943611198906,0.8461538453076922,0.8234182235602598,0.1491050326479578,0.7605340288185161,13.683809280395508,0.3458264299596938
SKG_MT_480,2012,0.9156676530838012,0.8507462686567164,67.0,51,21,3.951243718581428,0.8507462678059701,0.803661601500032,0.4249821251405716,0.7752105871252736,14.275386810302734,0.21927550514621424
SKG_MT_1228,2012,0.9472177624702454,0.8205128205128205,39.0,15,25,2.772588722239781,0.8205128196923076,0.8771150046424269,0.2982100652959156,0.8079040737177519,13.69607925415039,0.3188536735968133
SKG_MT_1209,2012,0.9125903844833374,0.9285714285714286,70.0,102,52,4.634728988229636,0.928571427642857,0.79649725704979,0.4984954397031205,0.7931119094337364,13.535244941711426,0.3919546022416053
SKG_MT_453,2012,0.9382346272468568,0.847457627118644,118.0,143,29,4.969813299576001,0.8474576262711864,0.8562009138237842,0.5345359507117325,0.8222857600020594,13.540077209472656,0.3639816112008307
SKG_MT_469,2012,0.9297516942024232,0.8961038961038961,77.0,40,35,3.713572066704308,0.8961038952077921,0.8364513689613361,0.3994189832808557,0.8046786356425792,13.892786026000977,0.2921163842597101
SKG_MT_239,2012,0.9372634887695312,0.7894736842105263,19.0,87,26,4.477336814478207,0.7894736834210526,0.8539399572860951,0.4815668811920827,0.8038093949036853,13.204938888549805,0.441728806844166
SKG_SUM_59,2012,0.9229167699813844,0.9391891891891893,148.0,116,25,4.762173934797756,0.93918918825,0.8205386366754888,0.5122029779084306,0.8134351811136852,13.681668281555176,0.34761242476252036
SKG_MT_1077,2012,0.9221858978271484,0.8490566037735849,106.0,138,32,4.934473933130692,0.8490566029245282,0.8188370562995516,0.5307349705336633,0.796070757047958,13.708366394042969,0.3422656152958325
SKG_MT_1065,2012,0.9410532116889954,0.7469879518072289,83.0,43,22,3.784189633918261,0.7469879510602409,0.8627630026198452,0.4070143648681038,0.7940331285327502,13.25756549835205,0.425709598213986
SKG_PAR_200,2012,0.9095252156257628,0.82,50.0,21,19,3.091042453358316,0.8199999991799999,0.7893610826220818,0.3324618485441248,0.7497989425258696,13.637596130371094,0.37173262293081066
SKG_MT_259,2012,0.932247757911682,0.8677685950413223,121.0,5,12,1.791759469228055,0.8677685941735537,0.8422625809498455,0.1927154590318873,0.7824090714027913,13.878815650939941,0.2926998498416519
SKG_PAR_127,2012,0.920176327228546,0.9,50.0,9,32,2.302585092994046,0.8999999991,0.8141584734929365,0.2476580985211743,0.7746767411171729,13.79834270477295,0.3237709423942641
SKG_MT_410,2012,0.9474869966506958,0.8148148148148148,108.0,4,33,1.6094379124341005,0.8148148139999999,0.8777418223359603,0.1731055821971953,0.7946927966548917,13.690648078918457,0.3198150707185318
SKG_MT_373,2012,0.9190605878829956,0.7872340425531915,47.0,16,31,2.833213344056216,0.7872340417659575,0.8115608643706759,0.3047306401959732,0.7560124774322619,13.720440864562988,0.34277545716407243
SKG_SUM_97,2012,0.7752321362495422,0.9016393442622952,61.0,15,27,2.772588722239781,0.9016393433606558,0.4767065818775154,0.2982100652959156,0.5438434825159835,13.5654296875,0.5289496223346909
SKG_MT_1175,2012,0.7752321362495422,0.9166666666666666,12.0,7,17,2.079441541679836,0.91666666575,0.4767065818775154,0.2236575489719367,0.5393936953614545,13.442889213562012,0.5570052077629282
SKG_MT_1177,2012,0.9434460401535034,0.8602941176470589,136.0,5,34,1.791759469228055,0.8602941167867647,0.8683338674210185,0.1927154590318873,0.7991640764552546,13.789203643798828,0.30148439895421936
SKG_MT_1062,2012,0.9308689832687378,0.8625,80.0,25,16,3.258096538021482,0.8624999991375,0.8390525860667783,0.3504296088165927,0.794879770955904,13.613070487976074,0.3549865809830334
SKG_MT_1276,2012,0.9472177624702454,0.8264462809917356,121.0,15,25,2.772588722239781,0.8264462801652892,0.8771150046424269,0.2982100652959156,0.8090907658123482,13.579264640808105,0.34559832586206796
SKG_MT_724,2012,0.9476776123046876,0.8503937007874016,127.0,2,33,1.0986122886681098,0.8503936999370079,0.8781856042673133,0.1181629427079084,0.7966249572453117,13.648462295532227,0.32927378464964624
SKG_QA_487,2012,0.916898548603058,0.75,60.0,5,27,1.791759469228055,0.7499999992499999,0.8065273115264125,0.1927154590318873,0.7338406638216775,13.668183326721191,0.357004895317542
SKG_MT_451,2012,0.9247159957885742,0.8365384615384616,104.0,27,22,3.332204510175204,0.8365384607019231,0.8247275051494757,0.3584004063018599,0.7804569863752036,13.66793441772461,0.3488717957880194
SKG_DIA_231,2012,0.9056790471076964,0.8666666666666667,15.0,175,16,5.170483995038151,0.8666666658,0.7804066234393665,0.5561193975160615,0.7752299093191627,14.348130226135254,0.21308567350921792
SKG_MT_1395,2012,0.9384799003601074,0.8113207547169812,106.0,13,18,2.6390573296152584,0.8113207539056604,0.8567719465465844,0.283847889977881,0.7903893023615292,13.576930046081543,0.35528720639943123
SKG_MT_1376,2012,0.9455555081367492,0.8314606741573034,89.0,8,18,2.19722457733622,0.8314606733258426,0.8732450263742707,0.2363258854158169,0.8011962416687397,14.098260879516602,0.22851586474574126
SKG_SA_148,2012,0.9184222221374512,0.9607843137254902,51.0,96,26,4.574710978503383,0.960784312764706,0.8100746528369713,0.4920401099039939,0.8084131305292205,13.556918144226074,0.3808827043402476
SKG_MT_1421,2012,0.9361969232559204,0.9175257731958762,97.0,24,28,3.218875824868201,0.9175257722783504,0.8514568322455621,0.3462111643943907,0.8141460534670026,13.57485580444336,0.35815390450868995
SKG_SA_5,2012,0.9315387606620787,0.8780487804878049,369.0,65,25,4.189654742026425,0.878048779609756,0.8406119286442045,0.4506247912520332,0.8091005850980978,13.657083511352539,0.3442081152634289
SKG_MT_788,2012,0.9280381202697754,0.8414634146341463,82.0,15,33,2.772588722239781,0.8414634137926829,0.832461910942431,0.2982100652959156,0.7808370269478299,13.801755905151367,0.3147529448773821
SKG_MT_835,2012,0.921446681022644,0.9545454545454546,22.0,1,21,0.6931471805599453,0.954545453590909,0.8171160483218669,0.0745525163239789,0.7703455761758865,13.60616397857666,0.3664392651345194
SKG_MT_832,2012,0.9353345036506652,0.8571428571428571,70.0,25,30,3.258096538021482,0.8571428562857142,0.8494489896049298,0.3504296088165927,0.8010858248622529,13.54709243774414,0.36541384379703323
SKG_MT_1349,2012,0.9352315068244934,0.7833333333333333,60.0,8,24,2.19722457733622,0.7833333325499999,0.849209197491929,0.2363258854158169,0.7747456932959319,13.65976619720459,0.33972514458383996
SKG_MT_1361,2012,0.938146710395813,0.8771929824561403,114.0,70,42,4.262679877041316,0.8771929815789472,0.8559962301625127,0.4584791225152151,0.8204838696810698,13.630022048950195,0.34348088901270146
SKG_MT_1327,2012,0.9350900650024414,0.8543689320388349,103.0,5,31,1.791759469228055,0.8543689311844659,0.8488798996423043,0.1927154590318873,0.7843612618896948,13.748167037963867,0.3196339965804146
SKG_SA_268,2012,0.933083713054657,0.9142857142857144,35.0,163,40,5.099866427824199,0.9142857133714286,0.8442088103392207,0.5485240159288135,0.8286557115046216,13.704194068908691,0.33180357790803633
SKG_MT_865,2012,0.9350346326828004,0.8225806451612904,62.0,4,9,1.6094379124341005,0.8225806443387097,0.8487508448592658,0.1731055821971953,0.7759522784889474,13.614130973815918,0.3503795667787064
SKG_SA_24,2012,0.914953351020813,0.7924528301886793,53.0,966,21,6.874198495453294,0.7924528293962264,0.8019985987904231,0.73936504384617,0.7938260894171584,14.024763107299805,0.27740403847172235
SKG_MT_1165,2012,0.9422853589057922,0.8732394366197183,71.0,37,44,3.6375861597263857,0.8732394357464788,0.8656316267864874,0.391246201613061,0.8197146460611431,13.921855926513672,0.27232972781966464
SKG_MT_1174,2012,0.930456817150116,0.85,100.0,5,11,1.791759469228055,0.8499999991499999,0.8380930013090224,0.1927154590318873,0.7759366466495043,13.56014633178711,0.367535355463085
SKG_MT_346,2012,0.9375354647636414,0.8648648648648649,111.0,56,21,4.04305126783455,0.864864864,0.8545731583344885,0.4348566279969905,0.8146598464338409,13.827557563781738,0.298895605615497
SKG_SUM_147,2012,0.9241622686386108,0.9310344827586208,29.0,62,11,4.143134726391533,0.9310344818275862,0.8234383450049272,0.445621259069719,0.8071758637759382,14.027350425720215,0.26716378730691237
SKG_SUM_193,2013,0.9402364492416382,0.780952380952381,105.0,91,27,4.5217885770490405,0.7809523801714285,0.8608614567144902,0.4863479592194283,0.8074282916563716,13.892722129821777,0.2811464737717767
SKG_MT_1090,2013,0.9487498998641968,0.8681318681318682,182.0,258,27,5.556828061699537,0.8681318672637363,0.8806820510919016,0.5976732307339613,0.8498711322904744,13.636536598205566,0.3308807665238011
SKG_MT_376,2013,0.9350557327270508,0.8779342723004695,213.0,5,40,1.791759469228055,0.8779342714225351,0.8487999689379706,0.1927154590318873,0.7890183784442751,13.75665283203125,0.31772714672910685
SKG_PAR_204,2013,0.9374802708625792,0.8409090909090909,88.0,24,17,3.218875824868201,0.8409090900681818,0.8544446586257851,0.3462111643943907,0.8009141954911251,13.886205673217773,0.2855259726689659
SKG_MT_332,2013,0.912606418132782,0.8409090909090909,44.0,17,20,2.8903717578961645,0.8409090900681818,0.7965345857988625,0.3108784017397958,0.7568438682468197,13.536938667297363,0.3915500266067449
SKG_MT_337,2013,0.9484140276908876,0.7906976744186046,129.0,18,33,2.9444389791664403,0.7906976736279069,0.879900090121554,0.3166936852890821,0.8057389663395774,13.616996765136719,0.33570628479929043
SKG_MT_372,2013,0.9439321756362916,0.7560975609756098,82.0,4,40,1.6094379124341005,0.7560975602195121,0.8694656639914102,0.1731055821971953,0.777156035057609,13.643936157226562,0.3342340150675261
SKG_MT_375,2013,0.9378825426101683,0.7837837837837838,37.0,12,14,2.5649493574615367,0.783783783,0.8553812077986116,0.2758770924926137,0.7831113113082894,13.376260757446289,0.4018561806340424
SKG_MT_371,2013,0.9378458857536316,0.8581560283687943,141.0,44,27,3.80666248977032,0.8581560275106382,0.8552958651195056,0.4094314676130122,0.8112814578470828,13.564409255981445,0.35881807220497447
SKG_SA_306,2013,0.9141212701797484,0.8709677419354839,93.0,189,61,5.247024072160486,0.870967741064516,0.8000613893590023,0.5643517838102564,0.7906716991452304,13.960892677307129,0.2928988884327906
SKG_SA_296,2013,0.9320505261421204,0.8985507246376812,69.0,241,51,5.488937726156687,0.8985507237391304,0.8418033957056787,0.5903711807642709,0.8280096398182283,13.801340103149414,0.3106444744119786
SKG_MT_824,2013,0.9299627542495728,0.8918918918918919,37.0,15,38,2.772588722239781,0.8918918909999999,0.8369427485169705,0.2982100652959156,0.7940593086914708,13.735600471496582,0.32788282422849085
SKG_MT_290,2013,0.9091029167175292,0.8461538461538461,143.0,10,31,2.3978952727983707,0.8461538453076922,0.7883779072050607,0.2579093322201459,0.7468862373270956,13.906351089477539,0.3106437269750396
SKG_MT_282,2013,0.9398872256278992,0.8051948051948052,77.0,7,39,2.079441541679836,0.8051948043896103,0.8600484115813459,0.2236575489719367,0.7854386038820579,13.413832664489746,0.3911538680087556
SKG_MT_268,2013,0.9365171194076538,0.8785046728971962,107.0,26,32,3.295836866004329,0.8785046720186915,0.8522022970783409,0.3544888281237253,0.8076914251709495,13.607111930847168,0.3504334199555977
SKG_MT_277,2013,0.9526384472846984,0.8258064516129032,155.0,8,22,2.19722457733622,0.8258064507870967,0.8897351747377785,0.2363258854158169,0.8116085010154459,13.79719352722168,0.2900245305085346
SKG_SA_318,2013,0.9123672246932985,0.8,85.0,40,19,3.713572066704308,0.7999999992,0.7959777074716213,0.3994189832808557,0.7571262933982205,13.564154624938965,0.385569540807168
SKG_MT_1326,2013,0.9393628239631652,0.8397790055248618,181.0,15,14,2.772588722239781,0.8397790046850828,0.8588275255800822,0.2982100652959156,0.7989560753726657,13.923251152038574,0.27507213711713663
SKG_PAR_139,2013,0.9163247346878052,0.8615384615384616,65.0,2,28,1.0986122886681098,0.8615384606769231,0.8051913863690853,0.1181629427079084,0.7477579568645352,14.047816276550293,0.27068927151156075
SKG_MT_829,2013,0.9305315017700196,0.8205128205128205,39.0,5,15,1.791759469228055,0.8205128196923076,0.8382668783446652,0.1927154590318873,0.7701609246829159,14.055153846740723,0.25412536678544295
SKG_SUM_0,2013,0.9375856518745422,0.8235294117647058,187.0,69,34,4.248495242049359,0.8235294109411764,0.8546900014821429,0.4569534721750764,0.8086842304432429,13.582784652709961,0.35488367217017686
SKG_SA_229,2013,0.916316032409668,0.8695652173913043,92.0,3,19,1.3862943611198906,0.869565216521739,0.8051711261558341,0.1491050326479578,0.7524433348782273,13.498294830322266,0.39651107223645127
SKG_MT_1324,2013,0.9376410245895386,0.8588235294117647,85.0,17,20,2.8903717578961645,0.8588235285529411,0.8548189174965978,0.3108784017397958,0.8012257881321863,13.40942096710205,0.39451719644482
SKG_QA_3,2013,0.9292929768562316,0.9315068493150684,73.0,3,5,1.3862943611198906,0.9315068483835616,0.8353834059395437,0.1491050326479578,0.7859802570991887,13.827950477600098,0.30744103675432327
SKG_MT_1290,2013,0.9394739866256714,0.8849557522123894,113.0,36,51,3.610917912644224,0.8849557513274336,0.8590863289890796,0.3883778570800592,0.8171893662658483,13.826268196105957,0.2971598789602303
SKG_MT_869,2013,0.9333524703979492,0.9117647058823528,68.0,2,11,1.0986122886681098,0.911764704970588,0.8448345178840828,0.1181629427079084,0.7855533977837664,14.173604011535645,0.22405081797086895
SKG_MT_225,2013,0.9495899081230164,0.7129629629629629,108.0,5,38,1.791759469228055,0.7129629622499999,0.8826377167449825,0.1927154590318873,0.7797105400746764,13.627009391784668,0.3321819665299142
SKG_MT_1310,2013,0.9375360608100892,0.8142857142857143,140.0,83,61,4.430816798843313,0.8142857134714285,0.8545745460203279,0.4765633490097684,0.8087156598094921,13.632820129394531,0.34348002763947755
SKG_MT_1069,2013,0.9206191301345824,0.8823529411764706,51.0,11,23,2.4849066497880004,0.8823529402941176,0.8151893853028235,0.2672679753558662,0.7738299553063865,13.738618850708008,0.33698078113574303
SKG_MT_845,2013,0.9277521967887878,0.8558558558558559,111.0,9,23,2.302585092994046,0.8558558549999999,0.8317962380454021,0.2476580985211743,0.7781943474838989,14.106932640075684,0.2451824238823061
SKG_SUM_34,2013,0.9232589602470398,0.8461538461538461,52.0,6,23,1.9459101490553128,0.8461538453076922,0.821335307115731,0.2092953736539021,0.7650950214079403,13.89528751373291,0.29834589761879604
SKG_MT_1082,2013,0.9310288429260254,0.8301886792452831,159.0,39,34,3.688879454113936,0.8301886784150944,0.8394247634088321,0.3967631311691321,0.7933113831861146,13.939717292785645,0.28003346470578155
SKG_PAR_52,2013,0.8886574506759644,0.7142857142857143,35.0,25,22,3.258096538021482,0.7142857135714286,0.7407777850885122,0.3504296088165927,0.6964445531579035,14.141800880432129,0.2781576600405258
SKG_MT_515,2013,0.9217127561569214,0.864516129032258,155.0,106,30,4.672828834461906,0.8645161281677418,0.817735511280453,0.5025933275512364,0.795577416284989,13.780799865722656,0.32617770036207805
SKG_QA_84,2013,0.9211609959602356,0.95,20.0,4,32,1.6094379124341005,0.94999999905,0.8164509304991736,0.1731055821971953,0.7788262093791409,13.604456901550293,0.3671294026586853
SKG_MT_885,2013,0.950334370136261,0.8108108108108109,37.0,3,20,1.3862943611198906,0.81081081,0.8843709363580514,0.1491050326479578,0.7961323207154317,14.064695358276367,0.23119401597994518
SKG_MT_1386,2013,0.9340189099311828,0.8426966292134831,178.0,11,11,2.4849066497880004,0.8426966283707864,0.8463860894208098,0.2672679753558662,0.7877363858043107,13.542258262634277,0.3678989310589611
SKG_MT_740,2013,0.9581550359725952,0.8616352201257862,159.0,4,16,1.6094379124341005,0.8616352192641509,0.902578623484646,0.1731055821971953,0.8214426385118019,13.76416301727295,0.2918072987090041
SKG_MT_741,2013,0.9436426162719728,0.6511627906976745,86.0,20,23,3.044522437723423,0.6511627900465117,0.8687915262107626,0.3274583163618105,0.7711324579930172,13.665648460388184,0.32956635519646116
SKG_SA_111,2013,0.9328662157058716,0.9013157894736842,152.0,76,37,4.343805421853684,0.9013157885723684,0.8437024437765234,0.467204705874048,0.8175753389454448,13.813336372375488,0.3070433624308049
SKG_SA_577,2013,0.92265784740448,0.6666666666666666,33.0,5,17,1.791759469228055,0.6666666659999999,0.819935825946972,0.1927154590318873,0.726559957266069,13.588927268981934,0.36911670197666474
SKG_SA_557,2013,0.9221968650817872,0.7213114754098361,61.0,11,10,2.4849066497880004,0.7213114746885245,0.8188625897189918,0.2672679753558662,0.7441929052765858,13.58660888671875,0.3701304508374189
SKG_MT_1211,2013,0.9303218126296996,0.7368421052631579,38.0,32,21,3.49650756146648,0.7368421045263157,0.83777869046646,0.3760722749280544,0.7714207317245906,13.86254596710205,0.29844253722814357
SKG_SA_469,2013,0.9288667440414428,0.9375,16.0,5,12,1.791759469228055,0.9374999990625,0.8343910717959845,0.1927154590318873,0.7908452959728778,13.904109954833984,0.2904509096601249
SKG_SA_191,2013,0.9339007139205932,0.8470588235294118,85.0,28,23,3.367295829986474,0.8470588226823529,0.846110911318911,0.3621747074408277,0.7979068732037911,13.829998016357422,0.30214487627216163
SKG_PAR_56,2013,0.938604176044464,0.8431372549019608,51.0,4,34,1.6094379124341005,0.8431372540588234,0.8570612790440421,0.1731055821971953,0.7858809043623136,13.829965591430664,0.29722463446799485
